,time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class,wtf
611,55,1,82,3,54,0,27,28,0,1
612,44,2,76,0,44,13,32,32,0,1
613,37,0,77,0,26,-14,41,52,10,1
614,107,1,109,5,72,1,2,36,34,5
615,38,0,97,5,38,1,59,58,0,1
616,37,0,78,0,6,5,41,73,32,1
617,43,5,75,-1,42,0,32,34,2,1
618,56,1,81,0,-10,-16,25,91,66,4
619,56,0,97,0,54,26,40,42,2,1
620,37,0,79,0,16,-4,43,64,22,1
621,47,3,93,0,46,0,47,47,0,1
622,37,-1,77,0,0,0,40,77,36,1
623,47,0,84,-2,46,0,37,38,0,1
624,37,4,78,0,-6,0,41,86,44,1
625,45,2,83,0,44,0,39,39,0,1
626,48,0,78,0,50,24,30,29,0,1
627,56,0,76,0,-12,25,20,89,68,4
628,37,0,83,0,16,-2,47,68,22,1
629,55,0,77,-1,-10,0,21,87,66,4
630,37,-1,81,-4,36,-13,43,44,2,1
631,37,0,83,0,-4,-1,46,88,42,1
632,47,1,79,5,46,0,32,32,0,1
633,57,-4,86,0,56,0,30,30,0,1
634,46,-1,82,0,46,0,36,35,0,1
635,37,0,83,0,2,-19,46,80,34,1
636,61,0,111,-3,60,0,50,51,2,1
637,59,0,87,0,56,-6,28,30,2,1
638,40,2,79,0,38,0,38,40,2,1
639,102,2,103,1,72,29,1,31,30,5
640,46,0,81,7,46,2,35,35,0,1
641,37,0,77,0,34,-1,40,43,2,1
642,56,0,77,0,46,15,22,31,10,4
643,37,0,79,0,8,-10,43,72,28,1
644,44,1,84,0,42,-24,41,43,2,1
645,37,0,106,6,24,-18,69,83,14,1
646,37,0,76,-1,36,-18,39,40,2,1
647,37,0,79,0,8,1,42,71,30,1
648,79,2,83,0,-46,0,4,129,126,5
649,55,0,77,0,-18,-12,21,95,74,4
650,37,0,77,-4,10,0,41,67,26,1
651,45,0,82,0,44,-20,37,38,2,1
652,42,-3,85,0,42,0,43,44,0,1
653,55,-2,85,0,54,-6,30,31,2,1
654,46,-1,86,-5,46,-8,40,39,0,1
655,56,-1,95,0,46,1,40,49,10,4
656,50,0,79,-7,50,0,30,30,0,1
657,83,0,87,7,-6,-18,4,95,90,5
658,56,0,97,0,50,13,41,48,6,4
659,41,1,77,0,38,-3,37,39,2,1
660,42,5,77,0,42,0,35,36,2,1
661,46,0,81,1,46,7,35,35,0,1
662,46,-3,93,3,46,6,47,46,0,1
663,37,0,76,-1,26,-14,39,50,10,1
664,42,0,80,-1,42,0,38,39,2,1
665,37,0,77,0,6,16,40,72,32,1
666,51,0,86,0,50,-6,35,37,2,1
667,56,0,78,0,10,10,22,68,46,4
668,55,0,93,0,46,-14,37,46,8,4
669,37,0,75,-5,24,0,38,52,14,1
670,37,0,92,4,8,3,55,84,30,1
671,53,2,88,0,54,3,35,34,0,1
672,37,0,76,0,34,-23,40,43,2,1
673,37,0,104,1,24,0,66,80,14,1
674,47,0,82,-3,46,0,35,35,0,1
675,38,3,83,0,36,-26,45,46,2,1
676,44,0,81,-6,42,-30,38,40,2,1
677,42,4,79,0,42,0,37,38,2,1
678,55,0,92,-6,-2,-30,36,94,58,4
679,48,1,80,-2,46,0,32,34,2,1
680,46,-5,83,0,46,0,37,36,0,1
681,56,0,96,1,44,8,40,52,12,4
682,56,0,95,0,46,-11,40,49,10,4
683,55,0,93,0,50,1,37,44,6,4
684,82,0,86,8,-10,14,4,97,92,5
685,51,0,84,0,50,-27,33,35,2,1
686,43,0,81,0,44,24,38,37,0,1
687,44,0,95,0,44,0,52,51,0,1
688,42,-2,76,1,42,0,34,35,0,1
689,53,0,78,0,54,1,25,24,0,1
690,55,0,77,0,-2,-7,21,79,58,4
691,53,0,78,0,54,24,25,24,0,1
692,43,0,81,-2,42,-23,38,40,2,1
693,45,0,86,5,44,-1,41,42,2,1
694,37,0,77,0,8,-15,40,69,30,1
695,105,-4,106,0,72,6,1,34,32,5
696,85,-7,89,0,8,0,4,81,78,5
697,50,5,96,0,50,0,46,47,0,1
698,37,0,76,0,24,-13,39,52,14,1
699,43,0,86,-2,42,-1,43,45,2,1
700,56,1,83,0,56,0,26,26,0,1
701,55,0,79,0,2,-26,23,76,52,4
702,56,1,80,5,-4,0,24,85,62,4
703,56,0,92,0,56,20,36,35,0,1
704,40,0,110,5,38,0,70,71,2,1
705,37,0,97,0,24,-8,60,74,14,1
706,53,2,82,0,54,2,29,28,0,1
707,47,5,84,-7,46,0,37,38,0,1
708,37,0,78,0,-2,-4,42,81,40,1
709,41,0,75,0,38,-23,34,36,2,1
710,38,1,77,0,38,8,39,38,0,1
711,43,0,77,-3,42,0,34,35,2,1
712,45,-1,106,-2,44,0,61,62,2,1
713,51,0,86,0,50,-20,35,37,2,1
714,44,4,86,0,44,8,43,42,0,1
715,44,0,85,0,44,10,41,41,0,1
716,45,0,88,-2,44,-3,43,44,2,1
717,55,0,92,0,8,-27,37,84,48,4
718,37,0,83,0,10,5,46,72,26,1
719,49,5,86,0,50,13,37,37,0,1
720,38,0,79,8,38,0,41,41,0,1
721,45,-1,88,0,44,-12,43,44,2,1
722,45,0,79,-1,46,8,33,32,0,1
723,82,3,86,-2,-10,14,3,96,92,5
724,38,0,82,7,38,0,44,43,0,1
725,44,2,81,2,44,1,37,37,0,1
726,37,0,96,-4,20,0,59,75,16,1
727,48,0,88,1,46,-3,40,42,2,1
728,37,0,80,-5,34,0,43,46,4,1
729,55,0,78,0,44,-4,23,34,12,4
730,55,-2,99,0,50,0,43,49,6,4
731,43,0,77,3,42,-6,34,36,2,1
732,44,-1,77,0,44,3,33,33,0,1
733,37,0,105,0,16,-23,68,89,22,1
734,49,0,79,-1,50,0,30,30,0,1
735,37,0,83,0,28,-9,46,54,8,1
736,41,3,107,0,38,0,66,68,2,1
737,41,-1,79,0,42,11,39,38,0,1
738,79,2,83,0,-40,15,4,124,120,5
739,41,0,82,-1,42,23,41,41,0,1
740,41,0,81,0,38,-12,40,42,2,1
741,42,-3,87,0,42,0,45,46,0,1
742,55,1,83,-1,54,0,28,29,0,1
743,43,3,88,-1,42,0,45,47,2,1
744,58,0,83,8,56,0,25,26,0,1
745,55,0,97,0,46,20,41,50,8,4
746,46,0,80,0,46,2,34,34,0,1
747,45,5,84,0,44,0,39,40,2,1
748,37,0,81,0,28,3,44,52,8,1
749,37,0,76,3,28,0,40,48,8,1
750,37,0,79,0,8,-9,43,72,28,1
751,55,1,81,2,54,0,25,26,2,1
752,37,0,77,0,36,3,40,41,2,1
753,51,1,84,0,52,17,33,32,0,1
754,45,-10,77,0,44,-1,32,34,2,1
755,37,-1,77,0,36,-18,39,41,2,1
756,37,0,104,-5,28,0,67,75,8,1
757,56,0,81,0,-10,-12,25,92,66,4
758,52,0,88,0,52,-3,35,36,0,1
759,48,0,78,0,46,-3,30,32,2,1
760,56,0,78,0,10,-16,22,68,46,4
761,41,0,81,1,42,29,40,39,0,1
762,56,0,76,0,-12,-23,20,89,68,4
763,56,1,96,0,54,4,40,42,2,1
764,40,0,77,-6,38,0,38,39,2,1
765,45,-1,79,0,44,-13,33,35,2,1
766,37,0,93,8,26,16,55,67,12,1
767,82,0,86,0,-4,-10,3,91,88,5
768,37,0,107,15,28,0,70,78,8,1
769,43,0,86,0,42,-4,42,44,2,1
770,37,0,76,0,34,7,39,42,4,1
771,55,0,92,0,28,-12,36,63,28,4
772,37,0,97,1,20,-22,60,77,16,1
773,49,2,80,0,50,3,31,31,0,1
774,37,0,83,0,12,-14,46,70,24,1
775,56,0,79,0,12,-2,23,66,42,4
776,44,0,81,7,44,7,38,37,0,1
777,57,0,92,4,56,0,34,35,0,1
778,43,0,88,0,42,-5,44,46,2,1
779,49,0,95,0,50,5,46,46,0,1
780,56,0,95,0,52,10,40,44,4,4
781,44,2,83,0,42,-27,39,41,2,1
782,41,0,83,1,38,-6,42,44,2,1
783,37,0,77,0,26,5,40,51,12,1
784,47,-4,76,0,46,0,28,29,0,1
785,56,0,79,0,0,13,24,79,56,4
786,43,0,86,6,42,0,44,45,2,1
787,45,0,85,0,44,12588,41,41,0,1
788,51,0,85,3,50,0,34,36,2,1
789,55,-4,83,0,54,0,28,28,0,1
790,52,-1,87,1,52,-1,35,35,0,1
791,37,0,77,0,36,31,41,41,0,1
792,53,0,80,0,52,-18,27,28,2,1
793,37,0,79,4,2,0,42,76,34,1
794,43,0,88,-5,42,0,45,46,2,1
795,49,0,86,2,50,0,37,37,0,1
796,62,-5,112,0,62,0,50,50,0,1
797,102,0,103,2,72,30,1,31,30,5
798,41,-4,77,0,42,15,37,36,0,1
799,47,-2,108,0,46,0,61,62,0,1
800,56,0,83,0,54,-10,27,29,2,1
801,44,0,86,-1,42,-25,42,44,2,1
802,53,2,86,0,52,-3,33,34,2,1
803,41,0,81,0,42,5,40,39,0,1
804,102,0,103,0,70,-26,1,33,32,5
805,53,2,80,0,54,9,27,26,0,1
806,39,5,85,-3,38,0,46,46,0,1
807,37,0,104,0,26,16,66,78,12,1
808,83,0,86,0,-6,0,3,94,90,5
809,47,0,90,0,46,0,43,43,0,1
810,76,3,80,2,-42,0,4,124,120,5
811,56,1,97,0,50,0,41,48,6,4
812,43,0,80,0,42,-9,37,39,2,1
813,37,0,80,0,34,2,43,46,2,1
814,53,0,77,2,54,14,25,23,0,1
815,37,1,76,-2,30,-4,40,45,6,1
816,45,0,79,0,46,16,34,33,0,1
817,37,0,78,-3,12,0,42,65,24,1
818,52,-1,88,1,52,-3,35,36,0,1
819,55,-1,79,-3,20,-15,24,59,34,4
820,41,0,80,0,42,13,39,39,0,1
821,37,0,78,1,10,-26,42,68,26,1
822,49,1,80,0,46,-20,31,34,2,1
823,43,0,95,-1,44,14,52,51,0,1
824,51,-4,79,0,52,0,27,27,0,1
825,56,0,95,0,44,13,40,51,12,4
826,44,0,82,1,42,-30,38,41,2,1
827,49,1,111,0,50,2,62,62,0,1
828,53,5,86,0,52,-7,33,35,2,1
829,37,0,83,0,10,0,46,72,26,1
830,53,2,86,0,54,29,33,32,0,1
831,56,0,97,0,54,18,41,42,2,1
832,38,0,79,5,38,0,41,41,0,1
833,64,0,111,2,62,-12,46,49,2,1
834,56,0,97,0,54,15,41,42,2,1
835,37,1,83,6,36,0,46,46,0,1
836,39,0,76,-2,38,-4,37,37,0,1
837,64,2,111,1,62,-6,46,49,2,1
838,46,0,102,0,46,7,57,56,0,1
839,37,0,81,0,36,-21,44,45,2,1
840,37,0,79,0,6,4,42,74,32,1
841,37,0,78,0,-4,23,42,83,42,1
842,51,2,86,0,50,-22,35,37,2,1
843,37,0,76,0,24,-6,40,53,14,1
844,102,0,104,0,70,-10,1,34,32,5
845,42,1,83,0,42,0,41,41,0,1
846,85,-2,89,0,2,-4,4,86,82,5
847,56,0,81,0,6,20,25,75,50,4
848,43,0,88,0,44,8,45,44,0,1
849,55,-4,81,0,-4,2,26,86,60,4
850,37,0,78,0,-2,0,42,81,40,1
851,41,-2,79,0,38,-9,38,40,2,1
852,79,0,83,0,-42,1,4,127,122,5
853,37,0,74,0,30,9,37,43,6,1
854,37,-1,76,0,38,17,39,37,0,1
855,37,0,97,0,18,-26,60,79,18,1
856,38,0,86,0,38,0,48,47,0,1
857,37,0,106,-2,26,0,69,80,12,1
858,44,0,83,3,44,0,39,39,0,1
859,49,0,86,0,46,-3,37,39,2,1
860,46,-1,85,-5,46,14,39,39,0,1
861,46,4,79,0,46,12,33,32,0,1
862,51,4,88,0,52,13,36,36,0,1
863,52,0,86,0,52,-14,33,34,0,1
864,37,-1,76,0,36,-13,39,40,2,1
865,55,-5,95,0,46,0,40,49,8,4
866,46,0,86,0,44,-19,40,42,2,1
867,56,0,77,0,-12,4,21,90,68,4
868,51,-1,84,0,50,-30,33,35,2,1
869,40,0,81,-4,38,0,41,43,2,1
870,49,0,77,6,50,0,28,28,0,1
871,51,-3,90,0,52,5,38,38,0,1
872,52,0,88,1,52,0,36,37,0,1
873,55,0,96,0,44,-9,41,52,12,4
874,48,0,81,0,46,-3,33,35,2,1
875,37,0,81,0,38,20,43,42,0,1
876,55,0,96,0,46,-8,41,50,8,4
877,47,-1,88,-6,46,-9,41,41,0,1
878,55,0,81,0,54,-2,26,27,2,1
879,43,0,81,-2,42,-1,37,39,2,1
880,80,0,84,0,-24,14,4,110,106,5
881,56,0,97,-1,46,-5,41,51,10,4
882,41,0,83,0,42,14,42,41,0,1
883,37,0,83,0,12,-22,46,70,24,1
884,53,0,79,0,52,-13,26,27,2,1
885,49,0,106,-7,50,20,57,57,0,1
886,48,3,94,2,46,0,46,48,2,1
887,39,2,97,0,38,0,58,59,0,1
888,41,0,81,0,38,-27,40,43,2,1
889,47,-2,95,-5,46,0,48,48,0,1
890,45,0,86,6,44,0,42,42,0,1
891,54,-1,81,0,54,-1,27,27,0,1
892,37,0,79,0,28,11,42,50,8,1
893,56,-2,97,0,54,4,41,42,2,1
894,44,-1,92,-2,44,0,47,48,0,1
895,44,4,83,0,42,-14,40,42,2,1
896,49,3,86,0,50,22,38,37,0,1
897,42,0,83,4,42,0,41,41,0,1
898,50,-1,101,0,50,0,52,52,0,1
899,47,-2,84,1,46,0,37,37,0,1
900,37,0,82,0,16,-11,45,66,22,1
901,40,-5,82,0,38,0,42,43,2,1
902,45,0,76,0,46,14,31,30,0,1
903,37,0,78,0,-2,10,41,81,40,1
904,37,0,82,0,36,3,45,46,2,1
905,56,0,96,-2,50,-6,40,47,6,4
906,40,4,77,-1,38,0,38,39,2,1
907,56,4,76,-1,-18,-10,20,94,74,4
908,46,-1,84,-2,46,-3,38,38,0,1
909,41,0,86,0,42,7,45,45,0,1
910,43,-2,76,0,44,24,33,32,0,1
911,56,4,98,0,42,-5,42,57,14,4
912,55,0,77,0,36,-2,22,41,20,4
913,45,-1,86,-4,46,22,40,39,0,1
914,37,0,106,0,30,17,68,75,6,1
915,42,2,78,0,42,0,36,37,0,1
916,55,0,79,0,10,15,23,68,46,4
917,47,0,84,7,46,0,38,38,0,1
918,37,0,80,3,2,0,43,77,34,1
919,55,-2,95,0,46,-1,40,49,8,4
920,37,1,93,0,10,0,56,83,28,1
921,42,5,93,0,42,1,52,52,0,1
922,37,-70,105,0,36,-1,68,69,0,1
923,52,0,82,0,54,23,29,28,0,1
924,55,0,78,3,46,0,23,32,8,4
925,37,0,100,0,30,0,64,69,6,1
926,37,0,79,0,34,0,41,45,4,1
927,44,4,83,0,44,8,39,39,0,1
928,38,0,75,0,36,-30,37,39,2,1
929,37,0,95,2,20,0,58,75,16,1
930,43,0,75,0,42,-12,32,34,2,1
931,55,0,81,-3,-12,0,26,94,68,4
932,55,0,79,0,12,-3,23,66,42,4
933,37,0,108,-14,28,0,70,79,8,1
934,44,-1,93,2,44,0,49,50,0,1
935,56,0,81,2,-2,0,25,83,58,4
936,41,0,77,0,42,17,36,35,0,1
937,44,0,81,0,44,21,37,37,0,1
938,102,-5,104,-2,72,16,1,31,30,5
939,47,1,84,-5,46,0,37,38,0,1
940,53,2,88,0,54,2,35,34,0,1
941,41,0,78,0,42,22,37,37,0,1
942,37,0,81,-6,-2,0,44,83,40,1
943,42,3,82,0,42,0,39,41,2,1
944,37,-2,76,0,38,13,39,37,0,1
945,38,-1,76,-2,38,0,37,37,0,1
946,50,-5,78,0,50,0,28,29,2,1
947,37,0,79,-3,20,0,43,59,16,1
948,49,0,87,2,50,5,38,38,0,1
949,37,0,81,0,26,5,44,55,10,1
950,48,0,88,0,46,0,40,42,2,1
951,38,0,86,0,38,3,48,47,0,1
952,55,0,85,0,54,-6,30,31,2,1
953,56,0,78,-2,26,-5,22,52,30,4
954,59,0,86,1,56,-17,28,30,2,1
955,51,1,81,8,50,0,30,32,2,1
956,48,0,83,0,46,-1,34,36,2,1
957,41,0,88,-2,38,-45,48,50,2,1
958,46,0,81,-2,46,0,35,34,0,1
959,53,7,79,0,42,-1,25,37,12,4
960,55,0,98,0,50,-20,42,49,6,4
961,41,-1,78,0,38,-19,37,39,2,1
962,56,0,97,0,52,13,41,46,4,4
963,55,-5,78,0,10,1,23,68,46,4
964,56,0,78,0,10,9,22,68,46,4
965,56,0,97,2,44,-6,41,53,12,4
966,37,-2,76,-2,20,-4,39,55,16,1
967,55,0,97,-7,42,0,42,56,14,4
968,44,0,106,-6,44,4,61,62,0,1
969,42,-3,77,0,42,0,35,36,2,1
970,45,1,102,0,44,0,58,58,0,1
971,55,0,93,0,38,-3,37,54,16,4
972,45,0,84,0,46,28,38,37,0,1
973,42,0,86,8,42,0,44,45,0,1
974,106,-1,107,-6,70,0,1,37,36,5
975,43,0,79,-2,42,-5,35,37,2,1
976,56,0,97,0,54,5,40,42,2,1
977,37,0,95,2,10,6,57,84,28,1
978,50,-3,78,0,50,0,28,29,0,1
979,47,1,81,0,46,0,34,35,0,1
980,56,1,97,0,54,0,41,42,2,1
981,40,0,79,-3,38,0,39,41,2,1
982,37,0,75,0,34,2,38,41,2,1
983,37,0,106,8,24,-6,68,82,14,1
984,39,1,76,0,38,0,36,37,0,1
985,37,0,104,0,26,-17,66,78,12,1
986,43,-1,82,0,42,-14,39,41,2,1
987,43,-1,86,0,42,-27,42,44,2,1
988,41,-1,82,0,42,11,41,41,0,1
989,45,-4,83,0,46,8,37,36,0,1
990,43,-3,77,0,42,0,34,35,2,1
991,37,0,77,0,28,-24,40,48,8,1
992,37,0,75,0,30,5,38,44,6,1
993,41,0,80,0,38,-28,39,41,2,1
994,45,0,85,-3,44,-4,40,41,2,1
995,37,0,97,0,34,6,60,64,4,1
996,56,3,98,1,38,-15,42,59,18,4
997,56,0,86,0,56,1,31,30,0,1
998,55,0,82,7,54,-1,26,28,2,1
999,80,-1,84,-1,-42,4,5,128,124,5
1000,41,0,81,0,42,10,40,40,0,1
1001,48,0,87,-2,46,-3,39,41,2,1
1002,37,0,79,-2,18,-36,43,61,18,1
1003,55,1,83,0,54,0,29,29,0,1
1004,53,0,85,0,52,-24,32,33,2,1
1005,45,0,82,0,46,24,37,35,0,1
1006,56,0,97,6,54,0,40,42,2,1
1007,43,-1,81,0,44,14,37,37,0,1
1008,37,0,83,6,26,0,46,57,12,1
1009,49,1,78,0,50,1,29,29,0,1
1010,38,1,76,0,36,-22,38,39,2,1
1011,56,0,92,0,46,-15,36,46,10,4
1012,46,0,78,0,46,3,32,32,0,1
1013,48,1,88,2,46,0,40,41,2,1
1014,56,0,77,0,0,11,21,77,56,4
1015,49,1,106,0,50,28,58,57,0,1
1016,43,-1,109,-6,42,-6,66,67,2,1
1017,44,0,85,4,44,3,41,41,0,1
1018,37,0,74,0,26,-15,38,48,10,1
1019,37,0,80,-5,18,0,43,62,18,1
1020,46,0,83,0,44,-27,37,39,2,1
1021,37,0,77,0,6,-17,40,72,32,1
1022,41,0,86,0,42,20,45,44,0,1
1023,37,0,76,0,38,15,38,37,0,1
1024,45,-5,87,0,44,-22,42,43,2,1
1025,56,0,98,0,44,18,42,54,12,4
1026,45,0,85,0,44,-10,40,41,2,1
1027,37,-1,76,0,36,-4,39,39,0,1
1028,51,-2,88,0,52,8,37,36,0,1
1029,39,-1,77,5,38,0,38,38,0,1
1030,43,0,88,0,42,-19,44,46,2,1
1031,51,1,84,0,52,4,33,32,0,1
1032,37,0,79,0,10,5,42,68,26,1
1033,55,0,96,0,54,16,41,42,2,1
1034,55,0,95,0,52,12,40,44,4,4
1035,43,0,83,0,42,-1,39,41,2,1
1036,82,0,86,3,-10,-30,4,96,92,5
1037,55,0,81,0,54,-1,26,27,0,1
1038,45,-2,82,5,44,-17,37,38,2,1
1039,49,-4,86,0,50,0,37,37,0,1
1040,43,0,77,-2,44,11,34,33,0,1
1041,43,0,83,1,44,26,39,39,0,1
1042,49,0,79,1,50,2,31,30,0,1
1043,37,-2,77,-1,34,-5,41,44,2,1
1044,45,-3,88,0,46,19,42,41,0,1
1045,38,5,79,0,36,-16,42,43,2,1
1046,55,0,80,0,-6,-29,25,88,64,4
1047,53,1,84,0,52,-10,31,32,2,1
1048,42,3,83,0,42,0,41,41,0,1
1049,45,-4,83,-5,44,-7,38,39,0,1
1050,55,0,77,0,10,6,22,67,46,4
1051,48,2,94,2,46,0,46,48,2,1
1052,41,0,82,-2,42,3,41,41,0,1
1053,43,0,83,2,44,31,40,39,0,1
1054,49,0,86,2,46,-15,38,40,2,1
1055,82,0,86,0,-12,-28,3,99,96,5
1056,56,0,97,0,46,-14,41,50,10,4
1057,42,0,79,8,42,0,37,37,0,1
1058,41,0,86,0,42,17,46,45,0,1
1059,43,-3,76,0,42,-12,32,34,2,1
1060,37,0,77,0,28,-14,40,48,8,1
1061,56,1,88,0,56,0,31,31,0,1
1062,55,0,76,0,-18,-19,21,94,74,4
1063,45,1,80,0,44,-2,35,36,2,1
1064,45,0,78,0,46,27,33,32,0,1
1065,51,1,86,0,50,-24,35,37,2,1
1066,37,0,76,5,24,0,39,52,14,1
1067,55,0,79,0,26,7,23,53,30,4
1068,48,-1,86,0,46,-5,37,39,2,1
1069,45,-2,78,0,44,-13,33,34,2,1
1070,43,0,75,0,42,-15,32,34,2,1
1071,37,0,76,0,30,22,40,45,6,1
1072,56,0,97,0,42,31,41,55,14,4
1073,50,-1,81,3,50,0,32,32,0,1
1074,56,0,107,0,54,-21,51,53,2,1
1075,55,-4,98,-1,46,0,42,51,8,4
1076,37,0,84,0,24,-17,47,61,14,1
1077,37,0,95,-2,26,6,58,70,12,1
1078,56,0,79,0,8,18,24,72,48,4
1079,58,5,97,0,56,0,39,40,2,1
1080,55,0,78,0,56,30,23,21,0,1
1081,39,0,79,1,38,0,39,40,0,1
1082,37,0,80,5,8,16,43,72,28,1
1083,37,0,76,-1,24,4,39,52,14,1
1084,48,0,86,-2,46,0,38,39,2,1
1085,37,0,79,0,10,-13,42,68,26,1
1086,45,0,87,1,44,-4,42,43,2,1
1087,83,0,86,0,-2,0,3,88,86,5
1088,53,0,83,0,54,6,30,29,0,1
1089,39,-3,83,0,38,0,44,44,0,1
1090,45,-1,76,0,46,17,30,29,0,1
1091,37,0,106,-2,36,0,68,69,2,1
1092,37,0,101,0,28,-5,64,73,8,1
1093,37,0,104,0,26,11,67,78,12,1
1094,55,0,78,0,54,0,23,24,2,1
1095,39,-5,90,1,6,0,52,85,34,1
1096,45,-1,81,0,46,13,36,35,0,1
1097,53,1,77,0,54,4,24,23,0,1
1098,59,0,87,0,56,-8,28,30,2,1
1099,53,3,86,0,52,-4,33,35,2,1
1100,46,0,76,1,46,4,30,29,0,1
1101,37,0,78,0,24,20,41,55,14,1
1102,56,0,80,0,56,16,24,23,0,1
1103,41,1,76,0,42,7,35,35,0,1
1104,80,0,84,0,-38,0,4,123,118,5
1105,77,-44,107,0,62,-4,30,45,16,3
1106,44,-2,84,0,44,2,41,41,0,1
1107,56,0,98,0,46,1,42,51,10,4
1108,56,-1,97,0,52,5,41,45,4,4
1109,55,3,81,0,54,0,26,26,0,1
1110,45,0,86,2,44,0,40,42,2,1
1111,37,0,76,3,26,20,39,50,12,1
1112,51,1,86,0,52,7,35,34,0,1
1113,44,0,76,3,44,0,32,32,0,1
1114,41,0,81,0,42,12,40,40,0,1
1115,40,3,76,0,38,0,36,37,2,1
1116,56,-1,97,0,36,-4,41,60,20,4
1117,56,3,76,0,-18,-3,20,94,74,4
1118,79,-5,83,0,-40,0,4,125,120,5
1119,56,2,81,0,-6,-16,25,88,64,4
1120,44,-1,77,0,42,-30,33,35,2,1
1121,52,0,83,-1,52,0,31,32,0,1
1122,49,0,88,0,50,6,39,39,0,1
1123,37,0,77,0,36,7,41,41,0,1
1124,42,-2,80,8,42,0,38,39,0,1
1125,37,0,106,0,34,-3,69,72,4,1
1126,55,0,79,0,12,7,23,66,42,4
1127,37,0,84,0,30,18,47,53,6,1
1128,55,0,81,0,56,29,26,24,0,1
1129,41,-2,86,0,42,9,46,45,0,1
1130,37,0,95,0,20,31,57,74,16,1
1131,46,1,88,5,44,-20,42,44,2,1
1132,44,4,76,0,44,0,31,32,0,1
1133,37,0,77,0,36,12,41,41,0,1
1134,37,0,83,0,34,8,46,49,4,1
1135,106,0,107,0,72,7,1,35,34,5
1136,56,0,77,0,-20,-19,21,97,76,4
1137,39,-4,88,0,38,0,49,50,0,1
1138,49,-1,88,0,46,-21,39,41,2,1
1139,51,0,78,-5,52,0,27,26,0,1
1140,45,-1,81,2,44,0,36,37,0,1
1141,41,5,102,0,38,0,61,63,2,1
1142,42,1,86,0,42,0,45,45,0,1
1143,105,-1,106,-3,70,-4,1,36,36,5
1144,49,-4,77,0,50,2,28,28,0,1
1145,48,0,78,0,46,-7,30,32,2,1
1146,81,4,84,0,-24,0,3,110,106,5
1147,49,0,86,0,50,12,38,37,0,1
1148,49,-5,79,0,50,0,30,30,0,1
1149,52,2,102,0,52,0,50,50,0,1
1150,56,4,91,0,-4,0,35,96,62,4
1151,43,0,81,3,42,-7,37,39,2,1
1152,48,-4,110,0,46,-4,62,64,2,1
1153,80,0,84,-5,-20,0,4,105,100,5
1154,41,0,83,0,38,-18,42,44,2,1
1155,45,2,77,0,44,-1,32,34,2,1
1156,37,0,83,0,-4,-2,46,88,42,1
1157,50,5,78,0,50,0,29,29,0,1
1158,42,-2,77,-2,42,0,35,36,2,1
1159,45,4,86,0,44,-3,40,42,2,1
1160,39,0,83,7,38,0,44,44,0,1
1161,56,0,92,0,50,1,36,43,6,4
1162,66,0,113,0,64,-20,47,48,2,1
1163,37,0,76,0,28,-23,40,48,8,1
1164,55,0,86,-7,54,0,31,32,2,1
1165,37,0,80,0,8,14,43,72,30,1
1166,39,1,77,4,38,0,38,38,0,1
1167,41,-2,76,0,38,-19,35,37,2,1
1168,53,0,81,0,52,-22,28,29,2,1
1169,59,0,87,0,56,-19,28,30,2,1
1170,56,0,95,0,56,7,39,39,0,1
1171,41,-5,80,0,42,6,39,39,0,1
1172,55,0,79,0,24,6,23,55,32,4
1173,46,0,77,-2,46,1,31,30,0,1
1174,46,0,85,0,46,21,39,39,0,1
1175,37,0,79,0,28,4,43,51,8,1
1176,49,-1,111,0,50,9,62,62,0,1
1177,38,0,77,0,36,-29,40,41,2,1
1178,44,0,81,-3,44,11,37,37,0,1
1179,55,-1,78,0,16,-7,23,63,40,4
1180,53,0,85,0,52,-6,32,33,2,1
1181,44,1,81,0,44,16,37,37,0,1
1182,36,-2,79,0,36,0,43,43,0,1
1183,55,0,96,0,46,-20,41,50,8,4
1184,46,2,76,0,46,0,29,29,0,1
1185,56,5,97,0,42,0,40,55,14,4
1186,41,4,80,0,42,13,39,39,0,1
1187,84,0,87,-5,0,1,3,87,84,5
1188,38,1,77,1,38,17,39,38,0,1
1189,56,0,96,0,42,18,40,55,14,4
1190,46,0,88,0,46,10,43,42,0,1
1191,64,0,110,0,62,-27,46,48,2,1
1192,45,0,79,0,46,21,33,32,0,1
1193,45,5,86,0,44,0,42,42,0,1
1194,37,0,80,0,34,8,43,46,4,1
1195,46,0,76,-3,46,0,30,30,0,1
1196,49,0,83,0,46,-30,33,36,2,1
1197,37,0,77,0,38,25,39,38,0,1
1198,37,0,77,0,30,23,40,46,6,1
1199,42,0,77,-7,42,0,34,35,2,1
1200,51,1,84,0,50,-23,33,35,2,1
1201,52,-3,87,3,52,0,35,35,0,1
1202,54,5,79,0,54,0,25,24,0,1
1203,37,-27,77,0,20,0,40,57,16,1
1204,55,0,95,0,42,-4,40,54,14,4
1205,55,0,91,0,54,-8,35,37,2,1
1206,41,-5,81,0,38,-30,40,43,2,1
1207,56,0,81,8,-10,0,25,91,66,4
1208,37,0,79,0,10,-26,43,69,26,1
1209,55,4,81,7,54,0,26,27,0,1
1210,45,-2,87,0,44,0,42,43,2,1
1211,38,1,81,0,36,-19,43,44,2,1
1212,55,-2,86,0,54,-13,31,32,2,1
